word,colour,stim_condition,correct_resp,stim_wordtype,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,fixation.stopped,text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,text_3.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
SAFETY,green,C,g,E,9,9,0,g,1,0.7275165419996483,None,0,9,9,12,18.96096016700176,,,,,,,,,18.95425562500168,18.96096016700176,19.449528167002427,19.449528167002427,19.449528167002427,20.181562666999525,g,1,0.7275165419996483,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
ROSE,red,C,r,N,10,10,0,r,1,0.5747914999956265,None,0,10,10,34,20.19545787500101,,,,,,,,,20.188043000001926,20.19545787500101,20.682261041998572,20.682261041998572,20.682261041998572,21.2584996670048,r,1,0.5747914999956265,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
LEAF,blue,I,b,N,11,11,0,b,1,0.8774871670029825,None,0,11,11,39,21.27328083300381,,,,,,,,,21.26570966700092,21.27328083300381,21.756624875000853,21.756624875000853,21.756624875000853,22.642224667004484,b,1,0.8774871670029825,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SUN,yellow,C,y,N,12,12,0,y,1,0.7971619169984479,None,0,12,12,24,22.653730167003232,,,,,,,,,22.646016541999415,22.653730167003232,23.140175792002992,23.140175792002992,23.140175792002992,23.9420046669984,y,1,0.7971619169984479,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
LEAF,green,C,g,N,13,13,0,g,1,0.7258461669989629,None,0,13,13,38,23.95356462500058,,,,,,,,,23.946162291998917,23.95356462500058,24.44026045800274,24.44026045800274,24.44026045800274,25.175630042002012,g,1,0.7258461669989629,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
HAPPINESS,yellow,C,y,E,14,14,0,y,1,0.7382895839982666,None,0,14,14,14,25.19033833299909,,,,,,,,,25.182398083001317,25.19033833299909,25.673906708005234,25.673906708005234,25.673906708005234,26.41538470800151,y,1,0.7382895839982666,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
BALL,green,I,g,N,15,15,0,g,1,1.1634905000028084,None,0,15,15,31,26.42676579199906,,,,,,,,,26.420038000003842,26.42676579199906,26.917635582998628,26.917635582998628,26.917635582998628,28.09229779200541,g,1,1.1634905000028084,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
ROSE,blue,I,b,N,16,16,0,b,1,1.292916124999465,None,0,16,16,35,28.10467291700479,,,,,,,,,28.096937667003658,28.10467291700479,28.590288667001005,28.590288667001005,28.590288667001005,29.89242387500417,b,1,1.292916124999465,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
GRASS,green,C,g,N,17,17,0,g,1,0.6619230420037638,None,0,17,17,22,29.904955124999105,,,,,,,,,29.897402250004234,29.904955124999105,30.390338083001552,30.390338083001552,30.390338083001552,31.05935566699918,g,1,0.6619230420037638,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
PEN,blue,C,b,N,18,18,0,b,1,0.6300852920030593,None,0,18,18,32,31.072518000000855,,,,,,,,,31.06462266699964,31.072518000000855,31.55734270800167,31.55734270800167,31.55734270800167,32.19253454200225,b,1,0.6300852920030593,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
CALM,blue,C,b,E,19,19,0,b,1,0.8024964590003947,None,0,19,19,18,32.20636979200208,,,,,,,,,32.199024292000104,32.20636979200208,32.68977499999892,32.68977499999892,32.68977499999892,33.49882162499853,b,1,0.8024964590003947,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
DISGUST,green,C,g,E,20,20,0,g,1,0.6875794590014266,None,0,20,20,16,33.51089979200333,,,,,,,,,33.50421841700154,33.51089979200333,33.99989341699984,33.99989341699984,33.99989341699984,34.69233333300508,g,1,0.6875794590014266,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SUN,green,I,g,N,21,21,0,g,1,0.8630087080018711,None,0,21,21,25,34.7045632080044,,,,,,,,,34.69708358299977,34.7045632080044,35.19051745800243,35.19051745800243,35.19051745800243,36.05925004200253,g,1,0.8630087080018711,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
PEACE,red,I,r,E,22,22,0,r,1,0.6840138340048725,None,0,22,22,3,36.07250520800153,,,,,,,,,36.06472591700003,36.07250520800153,36.55734520799888,36.55734520799888,36.55734520799888,37.248695499998576,r,1,0.6840138340048725,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
LOVE,red,C,r,E,23,23,0,r,1,0.804467250003654,None,0,23,23,0,37.26043408300029,,,,,,,,,37.25270341700525,37.26043408300029,37.75009666700498,37.75009666700498,37.75009666700498,38.559153458001674,r,1,0.804467250003654,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
LOVE,blue,I,b,E,24,24,0,b,1,0.8610330419978709,None,0,24,24,1,38.56934595799976,,,,,,,,,38.560231499999645,38.56934595799976,39.05736616699869,39.05736616699869,39.05736616699869,39.92570145799982,b,1,0.8610330419978709,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
PEACE,blue,C,b,E,25,25,0,b,1,0.541252707997046,None,0,25,25,2,39.93702983300318,,,,,,,,,39.92956379200041,39.93702983300318,40.42410708300304,40.42410708300304,40.42410708300304,40.97643037500529,b,1,0.541252707997046,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
JOY,red,I,r,E,26,26,0,r,1,0.9322327499976382,None,0,26,26,5,40.991902207999374,,,,,,,,,40.98449312500452,40.991902207999374,41.474180124998384,41.474180124998384,41.474180124998384,42.409326917004364,r,1,0.9322327499976382,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
JOY,yellow,C,y,E,27,27,0,y,1,0.783862208998471,None,0,27,27,4,42.419108542002505,,,,,,,,,42.410407499999565,42.419108542002505,42.90752454200265,42.90752454200265,42.90752454200265,43.7020562079997,y,1,0.783862208998471,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
CALM,red,I,y,E,28,28,0,y,1,0.6278700420007226,None,0,28,28,19,43.710291292001784,,,,,,,,,43.70568183300202,43.710291292001784,44.19962099999975,44.19962099999975,44.19962099999975,44.83235795800283,y,1,0.6278700420007226,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SAFETY,yellow,I,r,E,29,29,0,y,0,0.6559602079942124,None,0,29,29,13,44.84407079200173,,,,,,,,,44.83726949999982,44.84407079200173,45.333691833002376,45.333691833002376,45.333691833002376,45.99304591699911,y,0,0.6559602079942124,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
GRASS,blue,I,b,N,30,30,0,b,1,0.6584566669989727,None,0,30,30,23,46.00568983300036,,,,,,,,,45.99825558299926,46.00568983300036,46.49100824999914,46.49100824999914,46.49100824999914,47.159789625002304,b,1,0.6584566669989727,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
ANGER,red,C,r,E,31,31,0,r,1,0.8887864999996964,None,0,31,31,6,47.17241741700127,,,,,,,,,47.16474629200093,47.17241741700127,47.65783479200036,47.65783479200036,47.65783479200036,48.549644708000415,r,1,0.8887864999996964,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
HAPPINESS,green,I,g,E,32,32,0,g,1,0.7042112920025829,None,0,32,32,15,48.562334250003914,,,,,,,,,48.55542550000246,48.562334250003914,49.050547958002426,49.050547958002426,49.050547958002426,49.7595800420022,g,1,0.7042112920025829,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
BALL,red,C,r,N,33,33,0,r,1,0.8077600830001757,None,0,33,33,30,49.77233370800241,,,,,,,,,49.76454008300061,49.77233370800241,50.25778320799873,50.25778320799873,50.25778320799873,51.07666199999949,r,1,0.8077600830001757,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SADNESS,blue,C,b,E,34,34,0,b,1,0.5792814169981284,None,0,34,34,8,51.08943970800465,,,,,,,,,51.08201454200025,51.08943970800465,51.57440216700343,51.57440216700343,51.57440216700343,52.15984858300362,b,1,0.5792814169981284,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SADNESS,green,I,g,E,35,35,0,g,1,0.7236437920000753,None,0,35,35,9,52.16915429200162,,,,,,,,,52.16087212500133,52.16915429200162,52.657979417002934,52.657979417002934,52.657979417002934,53.39320483300253,g,1,0.7236437920000753,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
RIVER,yellow,I,y,N,36,36,0,y,1,1.9434113330062246,None,0,36,36,29,53.40541991699865,,,,,,,,,53.39816737500223,53.40541991699865,53.891274375004286,53.891274375004286,53.891274375004286,55.843346917004965,y,1,1.9434113330062246,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
DISGUST,blue,I,b,E,37,37,0,b,1,1.3853178749996005,None,0,37,37,17,55.85683045800397,,,,,,,,,55.84916479200183,55.85683045800397,56.34135883300041,56.34135883300041,56.34135883300041,57.733220958005404,b,1,1.3853178749996005,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
ANGER,yellow,I,y,E,38,38,0,y,1,1.505622458003927,None,0,38,38,7,57.74516495800344,,,,,,,,,57.73826654200093,57.74516495800344,58.23330716700002,58.23330716700002,58.23330716700002,59.74354750000202,y,1,1.505622458003927,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
DANGER,red,C,r,E,39,39,0,r,1,0.7002222920054919,None,0,39,39,10,59.75641924999945,,,,,,,,,59.7489642080036,59.75641924999945,60.241600667002785,60.241600667002785,60.241600667002785,60.94351412499964,r,1,0.7002222920054919,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SADNESS,green,I,g,E,40,0,1,g,1,0.7601204169986886,None,1,0,40,9,60.95656158299971,,,,,,,,,60.94897779200255,60.95656158299971,61.44160054199892,61.44160054199892,61.44160054199892,62.2104669170003,g,1,0.7601204169986886,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
DISGUST,green,C,g,E,41,1,1,g,1,0.5094680000038352,None,1,1,41,16,62.22472045800532,,,,,,,,,62.216341625004134,62.22472045800532,62.70828900000197,62.70828900000197,62.70828900000197,63.22698450000462,g,1,0.5094680000038352,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
RIVER,yellow,I,y,N,42,2,1,y,1,0.8747379999986151,None,1,2,42,29,63.239437249998446,,,,,,,,,63.23187450000114,63.239437249998446,63.725062458004686,63.725062458004686,63.725062458004686,64.6106344170039,y,1,0.8747379999986151,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
JOY,yellow,C,y,E,43,3,1,y,1,0.5533952499972656,None,1,3,43,4,64.62407612500101,,,,,,,,,64.61640250000346,64.62407612500101,65.10847345799993,65.10847345799993,65.10847345799993,65.66623016700032,y,1,0.5533952499972656,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
TREE,green,C,g,N,44,4,1,g,1,0.530283917003544,None,1,4,44,26,65.67814625000028,,,,,,,,,65.67062612500013,65.67814625000028,66.1675886669982,66.1675886669982,66.1675886669982,66.6999818750046,g,1,0.530283917003544,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
PEACE,red,I,r,E,45,5,1,r,1,0.8583381260032183,None,1,5,45,3,66.71227570799965,,,,,,,,,66.70574441699864,66.71227570799965,67.19966083300096,67.19966083300096,67.19966083300096,68.06043608300388,r,1,0.8583381260032183,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SKY,red,I,r,N,46,6,1,r,1,0.880734083999414,None,1,6,46,21,68.07190620800247,,,,,,,,,68.06452274999901,68.07190620800247,68.55845266699907,68.55845266699907,68.55845266699907,69.44388620799873,r,1,0.880734083999414,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
ROSE,red,C,r,N,47,7,1,r,1,0.7078544579999289,None,1,7,47,34,69.45613425000192,,,,,,,,,69.44862091699906,69.45613425000192,69.9420360830045,69.9420360830045,69.9420360830045,70.66072866700415,r,1,0.7078544579999289,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SKY,blue,C,b,N,48,8,1,b,1,0.6311401669954648,None,1,8,48,20,70.672801875,,,,,,,,,70.66533612499916,70.672801875,71.15895954200096,71.15895954200096,71.15895954200096,71.79401670800144,b,1,0.6311401669954648,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SUN,green,I,g,N,49,9,1,g,1,1.2880311250046361,None,1,9,49,25,71.80600783300179,,,,,,,,,71.79866179200326,71.80600783300179,72.29200779199891,72.29200779199891,72.29200779199891,73.58362895800383,g,1,1.2880311250046361,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
BALL,green,I,g,N,50,10,1,g,1,0.5682184170000255,None,1,10,50,31,73.59515625000495,,,,,,,,,73.58781762500439,73.59515625000495,74.08485212500091,74.08485212500091,74.08485212500091,74.6606459579998,g,1,0.5682184170000255,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
HAPPINESS,green,I,g,E,51,11,1,g,1,0.5872492089984007,None,1,11,51,15,74.67328866699972,,,,,,,,,74.66578812499938,74.67328866699972,75.158756542005,75.158756542005,75.158756542005,75.74967075000313,g,1,0.5872492089984007,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
DISGUST,blue,I,b,E,52,12,1,b,1,0.805784832999052,None,1,12,52,17,75.76187670799845,,,,,,,,,75.75439612500486,75.76187670799845,76.2513728749982,76.2513728749982,76.2513728749982,77.06055162499979,b,1,0.805784832999052,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
PEN,blue,C,b,N,53,13,1,b,1,0.6302768340028706,None,1,13,53,32,77.07215933300176,,,,,,,,,77.0646662920044,77.07215933300176,77.55896008299896,77.55896008299896,77.55896008299896,78.19429050000326,b,1,0.6302768340028706,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
LOVE,red,C,r,E,54,14,1,r,1,0.671916291998059,None,1,14,54,0,78.2073351670042,,,,,,,,,78.19956937499956,78.2073351670042,78.69220129200403,78.69220129200403,78.69220129200403,79.36688966699876,r,1,0.671916291998059,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SAFETY,green,C,g,E,55,15,1,g,1,0.8649278750017402,None,1,15,55,12,79.37873783300165,,,,,,,,,79.37202629200328,79.37873783300165,79.86926504200528,79.86926504200528,79.86926504200528,80.74429950000194,g,1,0.8649278750017402,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
CALM,blue,C,b,E,56,16,1,b,1,0.7688266670011217,None,1,16,56,18,80.75568445800309,,,,,,,,,80.74843508300546,80.75568445800309,81.24231004199828,81.24231004199828,81.24231004199828,82.01693445799901,b,1,0.7688266670011217,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
LOVE,blue,I,b,E,57,17,1,b,1,1.2289437919971533,None,1,17,57,1,82.02884987500147,,,,,,,,,82.021260583002,82.02884987500147,82.50838650000514,82.50838650000514,82.50838650000514,83.74476304199925,b,1,1.2289437919971533,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
GRASS,blue,I,b,N,58,18,1,b,1,0.5826310419943184,None,1,18,58,23,83.75949120800215,,,,,,,,,83.75176445800025,83.75949120800215,84.24251987499883,84.24251987499883,84.24251987499883,84.82761908300017,b,1,0.5826310419943184,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
RIVER,blue,C,b,N,59,19,1,b,1,0.5794954589946428,None,1,19,59,28,84.83974541700445,,,,,,,,,84.83241424999869,84.83974541700445,85.3258848750047,85.3258848750047,85.3258848750047,85.91141162499844,b,1,0.5794954589946428,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
ROSE,blue,I,b,N,60,20,1,b,1,0.7259558329969877,None,1,20,60,35,85.92495395800506,,,,,,,,,85.91682162500365,85.92495395800506,86.40944283299905,86.40944283299905,86.40944283299905,87.14591258300061,b,1,0.7259558329969877,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SADNESS,blue,C,b,E,61,21,1,b,1,1.377779250004096,None,1,21,61,8,87.16171312500228,,,,,,,,,87.15331904200139,87.16171312500228,87.64258254200104,87.64258254200104,87.64258254200104,89.02847704200394,b,1,1.377779250004096,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SUN,yellow,C,y,N,62,22,1,y,1,1.206046791994595,None,1,22,62,24,89.04171933299949,,,,,,,,,89.0335757080029,89.04171933299949,89.52532700000302,89.52532700000302,89.52532700000302,90.73415887499868,y,1,1.206046791994595,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
ANGER,red,C,r,E,63,23,1,r,1,0.9867189590004273,None,1,23,63,6,90.74564308299887,,,,,,,,,90.7386961250013,90.74564308299887,91.23578966700006,91.23578966700006,91.23578966700006,92.2282325000051,r,1,0.9867189590004273,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
PEN,yellow,I,y,N,64,24,1,y,1,0.9192864580036257,None,1,24,64,33,92.24066854199918,,,,,,,,,92.23299783300172,92.24066854199918,92.72608566700364,92.72608566700364,92.72608566700364,93.65167062500404,y,1,0.9192864580036257,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
JOY,red,I,r,E,65,25,1,r,1,0.9064056669958518,None,1,25,65,5,93.66313300000184,,,,,,,,,93.65632912499859,93.66313300000184,94.15205458299897,94.15205458299897,94.15205458299897,95.06141812499845,r,1,0.9064056669958518,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
GRASS,green,C,g,N,66,26,1,g,1,0.597068417002447,None,1,26,66,22,95.07352458300011,,,,,,,,,95.06608570800017,95.07352458300011,95.55951504200493,95.55951504200493,95.55951504200493,96.1614325000046,g,1,0.597068417002447,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
ANGER,yellow,I,y,E,67,27,1,y,1,2.459891292004613,None,1,27,67,7,96.17499291700369,,,,,,,,,96.16739029200107,96.17499291700369,96.65955912500067,96.65955912500067,96.65955912500067,99.12852354200004,y,1,2.459891292004613,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
PEACE,blue,C,b,E,68,28,1,b,1,0.7430644589985604,None,1,28,68,2,99.14114595800493,,,,,,,,,99.13357591700333,99.14114595800493,99.62639916699845,99.62639916699845,99.62639916699845,100.37851762500213,b,1,0.7430644589985604,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
SAFETY,yellow,I,r,E,69,29,1,y,0,1.2101213339992682,None,1,29,69,13,100.39117504200112,,,,,,,,,100.383679999999,100.39117504200112,100.87638079200406,100.87638079200406,100.87638079200406,102.09562325000297,y,0,1.2101213339992682,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
CALM,red,I,y,E,70,30,1,r,0,1.1409154170032707,None,1,30,70,19,102.10846345800383,,,,,,,,,102.10062233300414,102.10846345800383,102.59266545800347,102.59266545800347,102.59266545800347,103.74359716699837,r,0,1.1409154170032707,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
BUS,green,I,g,N,71,31,1,g,1,0.8443873330033966,None,1,31,71,37,103.75582420800492,,,,,,,,,103.74827062500117,103.75582420800492,104.23621437499969,104.23621437499969,104.23621437499969,105.08468800000264,g,1,0.8443873330033966,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
HAPPINESS,yellow,C,y,E,72,32,1,y,1,0.6675745839966112,None,1,32,72,14,105.09635720799997,,,,,,,,,105.0895715420047,105.09635720799997,105.587097292002,105.587097292002,105.587097292002,106.26199912500306,y,1,0.6675745839966112,None,,,,,04,001,2025-11-13_13h14.02.560,stroop task,,2025.1.1,None,2025-11-13 13h14.11.577887 +0530,
