6.1148 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
6.1248 	DATA 	Keypress: r
6.1282 	EXP 	fixation: autoDraw = False
6.1282 	EXP 	text: autoDraw = False
6.1282 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
6.1282 	EXP 	text: text = 'RED'
6.1282 	EXP 	fixation: autoDraw = True
6.2645 	EXP 	Device response: <KeyPress from None: t=6.110151041997597, value=r, duration=0.14409279101528227>
6.6114 	INFO 	Keyboard events cleared
6.6114 	EXP 	fixation: autoDraw = False
6.6114 	EXP 	text: autoDraw = True
7.3979 	EXP 	Device response: <KeyPress from None: t=7.3890051250346005, value=b, duration=None>
7.3981 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
7.4004 	DATA 	Keypress: b
7.4040 	EXP 	fixation: autoDraw = False
7.4040 	EXP 	text: autoDraw = False
7.4040 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
7.4040 	EXP 	text: text = 'RED'
7.4040 	EXP 	fixation: autoDraw = True
7.5147 	EXP 	Device response: <KeyPress from None: t=7.3890051250346005, value=b, duration=0.12421020795591176>
7.8949 	INFO 	Keyboard events cleared
7.8948 	EXP 	fixation: autoDraw = False
7.8948 	EXP 	text: autoDraw = True
8.8206 	EXP 	Device response: <KeyPress from None: t=8.81405054195784, value=b, duration=None>
8.8208 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
8.8231 	DATA 	Keypress: b
8.8275 	EXP 	fixation: autoDraw = False
8.8275 	EXP 	text: autoDraw = False
8.8275 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.8275 	EXP 	text: text = 'RED'
8.8275 	EXP 	fixation: autoDraw = True
8.9478 	EXP 	Device response: <KeyPress from None: t=8.81405054195784, value=b, duration=0.1322304999921471>
9.3189 	INFO 	Keyboard events cleared
9.3188 	EXP 	fixation: autoDraw = False
9.3188 	EXP 	text: autoDraw = True
10.1483 	EXP 	Device response: <KeyPress from None: t=10.140911791939288, value=r, duration=None>
10.1486 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
10.1528 	DATA 	Keypress: r
10.1563 	EXP 	fixation: autoDraw = False
10.1563 	EXP 	text: autoDraw = False
10.1563 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.1563 	EXP 	text: height = np.float64(0.05)
10.1563 	EXP 	text: height = np.float64(0.05)
10.1563 	EXP 	text: height = np.float64(0.05)
10.1563 	EXP 	text: text = 'BLUE'
10.1563 	EXP 	fixation: autoDraw = True
10.1781 	WARNING 	t of last frame was 21.78ms (=1/45)
10.2714 	EXP 	Device response: <KeyPress from None: t=10.140911791939288, value=r, duration=0.12445533310528845>
10.6446 	INFO 	Keyboard events cleared
10.6445 	EXP 	fixation: autoDraw = False
10.6445 	EXP 	text: autoDraw = True
11.5144 	EXP 	Device response: <KeyPress from None: t=11.50997016695328, value=r, duration=None>
11.5147 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
11.5168 	DATA 	Keypress: r
11.5202 	EXP 	fixation: autoDraw = False
11.5202 	EXP 	text: autoDraw = False
11.5202 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
11.5202 	EXP 	text: text = 'BLUE'
11.5202 	EXP 	fixation: autoDraw = True
11.6872 	EXP 	Device response: <KeyPress from None: t=11.50997016695328, value=r, duration=0.17227845801971853>
12.0116 	INFO 	Keyboard events cleared
12.0116 	EXP 	fixation: autoDraw = False
12.0116 	EXP 	text: autoDraw = True
12.6871 	EXP 	Device response: <KeyPress from None: t=12.680835166946054, value=b, duration=None>
12.6873 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
12.6915 	DATA 	Keypress: b
12.6952 	EXP 	fixation: autoDraw = False
12.6952 	EXP 	text: autoDraw = False
12.6952 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
12.6952 	EXP 	text: height = np.float64(0.05)
12.6952 	EXP 	text: height = np.float64(0.05)
12.6952 	EXP 	text: height = np.float64(0.05)
12.6952 	EXP 	text: text = 'RED'
12.6952 	EXP 	fixation: autoDraw = True
12.8145 	EXP 	Device response: <KeyPress from None: t=12.680835166946054, value=b, duration=0.12869104102719575>
13.1863 	INFO 	Keyboard events cleared
13.1862 	EXP 	fixation: autoDraw = False
13.1862 	EXP 	text: autoDraw = True
14.0375 	EXP 	Device response: <KeyPress from None: t=14.035881291958503, value=b, duration=None>
14.0378 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
14.0419 	DATA 	Keypress: b
14.0458 	EXP 	fixation: autoDraw = False
14.0458 	EXP 	text: autoDraw = False
14.0458 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
14.0458 	EXP 	text: height = np.float64(0.05)
14.0458 	EXP 	text: height = np.float64(0.05)
14.0458 	EXP 	text: height = np.float64(0.05)
14.0458 	EXP 	text: text = 'BLUE'
14.0458 	EXP 	fixation: autoDraw = True
14.1649 	EXP 	Device response: <KeyPress from None: t=14.035881291958503, value=b, duration=0.1246709160041064>
14.5361 	INFO 	Keyboard events cleared
14.5360 	EXP 	fixation: autoDraw = False
14.5360 	EXP 	text: autoDraw = True
16.0315 	EXP 	Device response: <KeyPress from None: t=16.021094333031215, value=r, duration=None>
16.0318 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
16.0359 	DATA 	Keypress: r
16.0396 	EXP 	fixation: autoDraw = False
16.0396 	EXP 	text: autoDraw = False
16.0396 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.0396 	EXP 	text: height = np.float64(0.05)
16.0396 	EXP 	text: height = np.float64(0.05)
16.0396 	EXP 	text: height = np.float64(0.05)
16.0396 	EXP 	text: text = 'RED'
16.0396 	EXP 	fixation: autoDraw = True
16.1480 	EXP 	Device response: <KeyPress from None: t=16.021094333031215, value=r, duration=0.12424325000029057>
16.5277 	INFO 	Keyboard events cleared
16.5277 	EXP 	fixation: autoDraw = False
16.5277 	EXP 	text: autoDraw = True
17.2708 	EXP 	Device response: <KeyPress from None: t=17.26896370796021, value=r, duration=None>
17.2710 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
17.2751 	DATA 	Keypress: r
