word,colour,stim_condition,correct_resp,stim_wordtype,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,fixation.stopped,text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,text_3.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
ANGER,yellow,I,y,E,9,9,0,y,1,0.7382538339952589,None,0,9,9,7,16.078756458002317,,,,,,,,,16.0709095409984,16.078756458002317,16.56848966600228,16.56848966600228,16.56848966600228,17.310931332998734,y,1,0.7382538339952589,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
LOVE,red,C,r,E,10,10,0,r,1,1.047751583995705,None,0,10,10,0,17.325864124999498,,,,,,,,,17.31832299999951,17.325864124999498,17.808983957998862,17.808983957998862,17.808983957998862,18.860996124996745,r,1,1.047751583995705,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
BUS,green,I,g,N,11,11,0,g,1,0.9173351249992265,None,0,11,11,37,18.873724749995745,,,,,,,,,18.86573054100154,18.873724749995745,19.359312540997053,19.359312540997053,19.359312540997053,20.28417829099635,g,1,0.9173351249992265,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
CALM,blue,C,b,E,12,12,0,b,1,0.812588249995315,None,0,12,12,18,20.29719358299917,,,,,,,,,20.29055191599764,20.29719358299917,20.785075665997283,20.785075665997283,20.785075665997283,21.611859374999767,b,1,0.812588249995315,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SADNESS,green,I,g,E,13,13,0,g,1,0.9172420840041013,None,0,13,13,9,21.625021166000806,,,,,,,,,21.61725787499745,21.625021166000806,22.10938729099871,22.10938729099871,22.10938729099871,23.03415849999874,g,1,0.9172420840041013,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
ROSE,blue,I,b,N,14,14,0,b,1,1.278192375000799,None,0,14,14,35,23.046091791002254,,,,,,,,,23.0390629159956,23.046091791002254,23.535625208001875,23.535625208001875,23.535625208001875,24.81752516599954,b,1,1.278192375000799,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
TREE,red,I,r,N,15,15,0,r,1,1.1951003750000382,None,0,15,15,27,24.82927650000056,,,,,,,,,24.822662582999328,24.82927650000056,25.318645790997834,25.318645790997834,25.318645790997834,26.517639790996327,r,1,1.1951003750000382,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
BALL,red,C,r,N,16,16,0,r,1,0.5736838749944582,None,0,16,16,30,26.52940495799703,,,,,,,,,26.521719999997003,26.52940495799703,27.01815345799696,27.01815345799696,27.01815345799696,27.59469495799567,r,1,0.5736838749944582,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SUN,green,I,g,N,17,17,0,g,1,1.250891000003321,None,0,17,17,25,27.60771470799955,,,,,,,,,27.599942374996317,27.60771470799955,28.092903040997044,28.092903040997044,28.092903040997044,29.35062758300046,g,1,1.250891000003321,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
RIVER,blue,C,b,N,18,18,0,b,1,0.8547780000008061,None,0,18,18,28,29.362674249998236,,,,,,,,,29.35519379100151,29.362674249998236,29.852197125001112,29.852197125001112,29.852197125001112,30.711251708002237,b,1,0.8547780000008061,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SKY,blue,C,b,N,19,19,0,b,1,0.5772654169995803,None,0,19,19,20,30.72592474999692,,,,,,,,,30.71840966599848,30.72592474999692,31.209528624996892,31.209528624996892,31.209528624996892,31.795175708000897,b,1,0.5772654169995803,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
ANGER,red,C,r,E,20,20,0,r,1,0.6497940420013038,None,0,20,20,6,31.807198249996873,,,,,,,,,31.800142790998507,31.807198249996873,32.29298212499998,32.29298212499998,32.29298212499998,32.945194291001826,r,1,0.6497940420013038,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
DANGER,red,C,r,E,21,21,0,r,1,0.7299682909942931,None,0,21,21,10,32.95805220799957,,,,,,,,,32.95055191600113,32.95805220799957,33.44296124999528,33.44296124999528,33.44296124999528,34.178609124996,r,1,0.7299682909942931,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
DANGER,blue,I,b,E,22,22,0,b,1,0.9092147499977727,None,0,22,22,11,34.188439958001254,,,,,,,,,34.17984925000201,34.188439958001254,34.693592582996644,34.693592582996644,34.693592582996644,35.61168075000023,b,1,0.9092147499977727,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
DISGUST,green,C,g,E,23,23,0,g,1,0.8549182080023456,None,0,23,23,16,35.623890290997224,,,,,,,,,35.61628750000091,35.623890290997224,36.10997599999973,36.10997599999973,36.10997599999973,36.96786504099873,g,1,0.8549182080023456,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SADNESS,blue,C,b,E,24,24,0,b,1,1.2847540830043727,None,0,24,24,8,36.98014129100193,,,,,,,,,36.973018625001714,36.98014129100193,37.469199915998615,37.469199915998615,37.469199915998615,38.76231433299836,b,1,1.2847540830043727,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
JOY,yellow,C,y,E,25,25,0,y,1,1.0510174580049352,None,0,25,25,4,38.77637962500012,,,,,,,,,38.76732983299735,38.77637962500012,39.25982149999618,39.25982149999618,39.25982149999618,40.31752725000115,y,1,1.0510174580049352,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
LOVE,blue,I,b,E,26,26,0,b,1,1.2764065410010517,None,0,26,26,1,40.32955787499668,,,,,,,,,40.32151316599629,40.32955787499668,40.819470041002205,40.819470041002205,40.819470041002205,42.10152399999788,b,1,1.2764065410010517,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
CALM,red,I,y,E,27,27,0,r,0,1.205621458000678,None,0,27,27,19,42.112652290998085,,,,,,,,,42.105784499995934,42.112652290998085,42.60242945799837,42.60242945799837,42.60242945799837,43.811718290999124,r,0,1.205621458000678,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
BALL,green,I,g,N,28,28,0,g,1,1.1938029999946593,None,0,28,28,31,43.824319082996226,,,,,,,,,43.81645345799916,43.824319082996226,44.310075125002186,44.310075125002186,44.310075125002186,45.512080207998224,g,1,1.1938029999946593,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
GRASS,green,C,g,N,29,29,0,g,1,0.5808958339985111,None,0,29,29,22,45.523909457995615,,,,,,,,,45.516416291000496,45.523909457995615,46.0102195829968,46.0102195829968,46.0102195829968,46.59527658300067,g,1,0.5808958339985111,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
RIVER,yellow,I,y,N,30,30,0,y,1,0.5797392079985002,None,0,30,30,29,46.60829029099841,,,,,,,,,46.60042124999745,46.60829029099841,47.093405250001524,47.093405250001524,47.093405250001524,47.67883095800062,y,1,0.5797392079985002,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
TREE,green,C,g,N,31,31,0,g,1,0.7222074169985717,None,0,31,31,26,47.69085554099729,,,,,,,,,47.68346824999753,47.69085554099729,48.17680349999864,48.17680349999864,48.17680349999864,48.90129212499596,g,1,0.7222074169985717,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
PEN,yellow,I,y,N,32,32,0,y,1,1.04248587499751,None,0,32,32,33,48.91326829099853,,,,,,,,,48.90572424999846,48.91326829099853,49.40344016599556,49.40344016599556,49.40344016599556,50.45154999999795,y,1,1.04248587499751,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
LEAF,green,C,g,N,33,33,0,b,0,0.743892667000182,None,0,33,33,38,50.463161250001576,,,,,,,,,50.455382874999486,50.463161250001576,50.95319224999548,50.95319224999548,50.95319224999548,51.70171079099964,b,0,0.743892667000182,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
PEACE,blue,C,b,E,34,34,0,b,1,0.8754397919983603,None,0,34,34,2,51.713927500000864,,,,,,,,,51.706050875000074,51.713927500000864,52.20355137500155,52.20355137500155,52.20355137500155,53.08460691599612,b,1,0.8754397919983603,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SKY,red,I,r,N,35,35,0,r,1,1.0615758340063621,None,0,35,35,21,53.09596279099787,,,,,,,,,53.08845633299643,53.09596279099787,53.57658645799529,53.57658645799529,53.57658645799529,54.646079250000184,r,1,1.0615758340063621,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SUN,yellow,C,y,N,36,36,0,y,1,0.7464247079988127,None,0,36,36,24,54.65974279100192,,,,,,,,,54.652122874998895,54.65974279100192,55.14372579100018,55.14372579100018,55.14372579100018,55.89569020799536,y,1,0.7464247079988127,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
LEAF,blue,I,b,N,37,37,0,b,1,1.1284806659969036,None,0,37,37,39,55.908532916000695,,,,,,,,,55.90094808299909,55.908532916000695,56.39366679100203,56.39366679100203,56.39366679100203,57.52929170800053,b,1,1.1284806659969036,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
BUS,yellow,C,y,N,38,38,0,y,1,0.715240375000576,None,0,38,38,36,57.543135166000866,,,,,,,,,57.53545774999657,57.543135166000866,58.02704412499588,58.02704412499588,58.02704412499588,58.745647208001174,y,1,0.715240375000576,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
HAPPINESS,yellow,C,y,E,39,39,0,y,1,0.5884725000069011,None,0,39,39,14,58.75885437499528,,,,,,,,,58.75138775000232,58.75885437499528,59.24369058299635,59.24369058299635,59.24369058299635,59.83480024999881,y,1,0.5884725000069011,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
DANGER,blue,I,b,E,40,0,1,b,1,0.9317540420015575,None,1,0,40,11,59.847050290998595,,,,,,,,,59.84021349999966,59.847050290998595,60.327418125001714,60.327418125001714,60.327418125001714,61.26248900000064,b,1,0.9317540420015575,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SADNESS,blue,C,b,E,41,1,1,b,1,0.7705060829975992,None,1,1,41,8,61.27496124999743,,,,,,,,,61.26762379099819,61.27496124999743,61.760730415997386,61.760730415997386,61.760730415997386,62.53529025000171,b,1,0.7705060829975992,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
LEAF,green,C,g,N,42,2,1,g,1,1.0095766660015215,None,1,2,42,38,62.54736195800069,,,,,,,,,62.54057549999561,62.54736195800069,63.036636790995544,63.036636790995544,63.036636790995544,64.05221499999607,g,1,1.0095766660015215,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SUN,green,I,g,N,43,3,1,g,1,0.7544582080008695,None,1,3,43,25,64.0638826659997,,,,,,,,,64.05699054100114,64.0638826659997,64.5547843749955,64.5547843749955,64.5547843749955,65.31254179099778,g,1,0.7544582080008695,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
GRASS,blue,I,b,N,44,4,1,b,1,0.8406605839991244,None,1,4,44,23,65.32652312499704,,,,,,,,,65.31896541600145,65.32652312499704,65.81150299999717,65.81150299999717,65.81150299999717,66.66301895799552,b,1,0.8406605839991244,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
RIVER,yellow,I,y,N,45,5,1,y,1,1.1663209580001421,None,1,5,45,29,66.67654445800144,,,,,,,,,66.66890358299861,66.67654445800144,67.16096549999929,67.16096549999929,67.16096549999929,68.32967199999985,y,1,1.1663209580001421,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SKY,red,I,r,N,46,6,1,r,1,1.0527673750038957,None,1,6,46,21,68.3421842079988,,,,,,,,,68.33449104100146,68.3421842079988,68.82748912499665,68.82748912499665,68.82748912499665,69.88552904099924,r,1,1.0527673750038957,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
ANGER,yellow,I,y,E,47,7,1,y,1,0.7103501250021509,None,1,7,47,7,69.89733195799636,,,,,,,,,69.89029725,69.89733195799636,70.3869445829987,70.3869445829987,70.3869445829987,71.10226300000068,y,1,0.7103501250021509,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
DANGER,red,C,r,E,48,8,1,r,1,0.7218835839958047,None,1,8,48,10,71.11408795799798,,,,,,,,,71.1062857500001,71.11408795799798,71.60259170799691,71.60259170799691,71.60259170799691,72.32947204099764,r,1,0.7218835839958047,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
TREE,green,C,g,N,49,9,1,g,1,0.9056058330024825,None,1,9,49,26,72.3412687500022,,,,,,,,,72.33378529099718,72.3412687500022,72.8278026659973,72.8278026659973,72.8278026659973,73.73609462499735,g,1,0.9056058330024825,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
CALM,blue,C,b,E,50,10,1,b,1,1.0000474590051454,None,1,10,50,18,73.74757883299753,,,,,,,,,73.74060904100043,73.74757883299753,74.23722783300036,74.23722783300036,74.23722783300036,75.2464494579981,b,1,1.0000474590051454,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
DISGUST,green,C,g,E,51,11,1,g,1,1.031032792001497,None,1,11,51,16,75.25939541599655,,,,,,,,,75.25199508299556,75.25939541599655,75.74444354099978,75.74444354099978,75.74444354099978,76.77953158300079,g,1,1.031032792001497,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
HAPPINESS,green,I,g,E,52,12,1,g,1,0.9145846249957685,None,1,12,52,15,76.79212320799707,,,,,,,,,76.7846397079993,76.79212320799707,77.27793720799673,77.27793720799673,77.27793720799673,78.19623520800087,g,1,0.9145846249957685,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
PEACE,red,I,r,E,53,13,1,r,1,1.0740233339965926,None,1,13,53,3,78.20862329100055,,,,,,,,,78.20140716600145,78.20862329100055,78.69440670799668,78.69440670799668,78.69440670799668,79.78004599999986,r,1,1.0740233339965926,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
CALM,red,I,y,E,54,14,1,r,0,1.0051622500031954,None,1,14,54,19,79.79304629100079,,,,,,,,,79.78499304100114,79.79304629100079,80.27819791599904,80.27819791599904,80.27819791599904,81.28532833299687,r,0,1.0051622500031954,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
ROSE,red,C,r,N,55,15,1,r,1,0.9601182920014253,None,1,15,55,34,81.29706366599567,,,,,,,,,81.28927324999677,81.29706366599567,81.77830291599821,81.77830291599821,81.77830291599821,82.74671766599931,r,1,0.9601182920014253,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SAFETY,yellow,I,r,E,56,16,1,y,0,1.0217716249972,None,1,16,56,13,82.76044283300143,,,,,,,,,82.75251208299596,82.76044283300143,83.24473533299897,83.24473533299897,83.24473533299897,84.26946391599631,y,0,1.0217716249972,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
LOVE,red,C,r,E,57,17,1,r,1,0.77987354099605,None,1,17,57,0,84.28116429100191,,,,,,,,,84.27342233299714,84.28116429100191,84.77066991599713,84.77066991599713,84.77066991599713,85.55298041599599,r,1,0.77987354099605,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
BUS,yellow,C,y,N,58,18,1,y,1,0.7423653750010999,None,1,18,58,36,85.56480283299607,,,,,,,,,85.55738995799766,85.56480283299607,86.05405979100033,86.05405979100033,86.05405979100033,86.80259495799692,y,1,0.7423653750010999,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
PEN,yellow,I,y,N,59,19,1,y,1,0.736539499994251,None,1,19,59,33,86.81465520799975,,,,,,,,,86.80746391599678,86.81465520799975,87.30407237500185,87.30407237500185,87.30407237500185,88.04678066600172,y,1,0.736539499994251,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
DISGUST,blue,I,b,E,60,20,1,b,1,0.8516763750012615,None,1,20,60,17,88.06018879100156,,,,,,,,,88.05220449999615,88.06018879100156,88.5447382909988,88.5447382909988,88.5447382909988,89.40274604099977,b,1,0.8516763750012615,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
RIVER,blue,C,b,N,61,21,1,b,1,0.7441977499984205,None,1,21,61,28,89.41493120799714,,,,,,,,,89.40832562500145,89.41493120799714,89.90438520799944,89.90438520799944,89.90438520799944,90.65307866600051,b,1,0.7441977499984205,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
BALL,green,I,g,N,62,22,1,g,1,0.6162010409971117,None,1,22,62,31,90.66467154099519,,,,,,,,,90.65768154100078,90.66467154099519,91.15424674999667,91.15424674999667,91.15424674999667,91.7803945409978,g,1,0.6162010409971117,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
ROSE,blue,I,b,N,63,23,1,r,0,0.5804186660025152,None,1,23,63,35,91.79306487499707,,,,,,,,,91.78559562499868,91.79306487499707,92.27824875000078,92.27824875000078,92.27824875000078,92.86345320799592,r,0,0.5804186660025152,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
LEAF,blue,I,b,N,64,24,1,b,1,0.8848747500014724,None,1,24,64,39,92.87623770799837,,,,,,,,,92.86832483299804,92.87623770799837,93.36157620800077,93.36157620800077,93.36157620800077,94.2530466659955,b,1,0.8848747500014724,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
ANGER,red,C,r,E,65,25,1,r,1,0.6022922080010176,None,1,25,65,6,94.26468999999634,,,,,,,,,94.2579828329981,94.26468999999634,94.75430504100223,94.75430504100223,94.75430504100223,95.36360416599928,r,1,0.6022922080010176,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
GRASS,green,C,g,N,66,26,1,g,1,0.6778443330040318,None,1,26,66,22,95.37742554099532,,,,,,,,,95.36937304100138,95.37742554099532,95.86170258299535,95.86170258299535,95.86170258299535,96.5471129159996,g,1,0.6778443330040318,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
BUS,green,I,g,N,67,27,1,g,1,0.65445745899342,None,1,27,67,37,96.56022374999884,,,,,,,,,96.55256120800186,96.56022374999884,97.04509833300108,97.04509833300108,97.04509833300108,97.7032682909994,g,1,0.65445745899342,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
HAPPINESS,yellow,C,y,E,68,28,1,y,1,0.9039919579954585,None,1,28,68,14,97.71551920799538,,,,,,,,,97.70893287500076,97.71551920799538,98.20374733299832,98.20374733299832,98.20374733299832,99.11372512499656,y,1,0.9039919579954585,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
SADNESS,green,I,g,E,69,29,1,g,1,1.4460334999967017,None,1,29,69,9,99.1276092909975,,,,,,,,,99.11990404099924,99.1276092909975,99.6117434159969,99.6117434159969,99.6117434159969,101.06420562499989,g,1,1.4460334999967017,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
JOY,red,I,r,E,70,30,1,r,1,1.1443598330006353,None,1,30,70,5,101.07717029099877,,,,,,,,,101.0690687499955,101.07717029099877,101.56133116599813,101.56133116599813,101.56133116599813,102.71394675000192,r,1,1.1443598330006353,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
JOY,yellow,C,y,E,71,31,1,y,1,1.0127451660009683,None,1,31,71,4,102.72913008299656,,,,,,,,,102.71487625000009,102.72913008299656,103.21186283299903,103.21186283299903,103.21186283299903,104.23061333299847,y,1,1.0127451660009683,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
TREE,red,I,r,N,72,32,1,r,1,1.2910825419967296,None,1,32,72,27,104.24299262499699,,,,,,,,,104.2353394160018,104.24299262499699,104.72861095800181,104.72861095800181,104.72861095800181,106.03079474999686,r,1,1.2910825419967296,None,,,,,03,001,2025-11-13_01h04.31.022,stroop task,,2025.1.1,None,2025-11-13 01h04.37.641457 +0530,
