pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,fixation_2.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation_2.stopped,probe_2.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,0,0,0,c,1,0.713440209015971,None,,,,,0,0,0,0,,,,,0.022282624995568767,,0.011624874983681366,0.022282624995568767,1.0039714169979561,1.0039714169979561,1.0039714169979561,1.0039714169979561,1.023346500005573,1.9920621670025866,1.9920621670025866,2.943439374997979,c,1,0.713440209015971,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,1,1,0,z,1,0.5057886249851435,None,,,,,0,1,1,1,,,,,2.9535926669777837,,2.9436458330019377,2.9535926669777837,3.942618749977555,3.942618749977555,3.942618749977555,3.942618749977555,3.9505912919994444,4.941811875003623,4.941811875003623,5.451976916985586,z,1,0.5057886249851435,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,2,2,0,v,1,0.3207115829864051,None,,,,,0,2,2,2,,,,,5.461982416978572,,5.452783582994016,5.461982416978572,6.449428041989449,6.449428041989449,6.449428041989449,6.449428041989449,6.457802249991801,7.4498448749945965,7.4498448749945965,7.775567042001057,v,1,0.3207115829864051,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,3,3,0,x,1,0.2606575829850044,None,,,,,0,3,3,3,,,,,7.785240791999968,,7.776088666985743,7.785240791999968,8.775860875000944,8.775860875000944,8.775860875000944,8.775860875000944,8.78405320798629,9.774894292000681,9.774894292000681,10.042846625001403,x,1,0.2606575829850044,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,4,0,1,c,1,0.23321133400895633,None,,,,,1,0,4,0,,,,,10.052446749992669,,10.043368457991164,10.052446749992669,11.042465749982512,11.042465749982512,11.042465749982512,11.042465749982512,11.050509166991105,12.042396791977808,12.042396791977808,12.284029250004096,c,1,0.23321133400895633,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,5,1,1,z,1,0.36527783298515715,None,,,,,1,1,5,1,,,,,12.293244667002,,12.2845468329906,12.293244667002,13.277483916986967,13.277483916986967,13.277483916986967,13.277483916986967,13.285252166999271,14.274411749996943,14.274411749996943,14.642269417003263,z,1,0.36527783298515715,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,6,2,1,v,1,0.4586930839868728,None,,,,,1,2,6,2,,,,,14.651763125002617,,14.642768707999494,14.651763125002617,15.643003332981607,15.643003332981607,15.643003332981607,15.643003332981607,15.651098624977749,16.633013707993086,16.633013707993086,17.10186787499697,v,1,0.4586930839868728,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,7,3,1,x,1,0.2645050419960171,None,,,,,1,3,7,3,,,,,17.111935207998613,,17.102763707982376,17.111935207998613,18.100465916999383,18.100465916999383,18.100465916999383,18.100465916999383,18.10825229200418,19.100250207993668,19.100250207993668,19.368337791995145,x,1,0.2645050419960171,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,8,0,2,c,1,0.2959474590024911,None,,,,,2,0,8,0,,,,,19.37755574999028,,19.368831083003897,19.37755574999028,20.36648983298801,20.36648983298801,20.36648983298801,20.36648983298801,20.373945375002222,21.366992875002325,21.366992875002325,21.668109541991726,c,1,0.2959474590024911,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,9,1,2,z,1,0.4082076660124585,None,,,,,2,1,9,1,,,,,21.677326957986224,,21.668587332998868,21.677326957986224,22.659951666981215,22.659951666981215,22.659951666981215,22.659951666981215,22.667824667005334,23.666630916995928,23.666630916995928,24.085418957984075,z,1,0.4082076660124585,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,10,2,2,v,1,0.6891126249975059,None,,,,,2,2,10,2,,,,,24.095522291987436,,24.086029458005214,24.095522291987436,25.083950792002724,25.083950792002724,25.083950792002724,25.083950792002724,25.091759624978295,26.083873374998802,26.083873374998802,26.775481374992523,v,1,0.6891126249975059,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,11,3,2,x,1,0.6506438749784138,None,,,,,2,3,11,3,,,,,26.78539366699988,,26.775985791988205,26.78539366699988,27.76731870797812,27.76731870797812,27.76731870797812,27.76731870797812,27.78394945798209,28.767289207986323,28.767289207986323,29.425911875005113,x,1,0.6506438749784138,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,12,0,3,c,1,0.28810791700379923,None,,,,,3,0,12,0,,,,,29.43580862498493,,29.42643241697806,29.43580862498493,30.426649999979418,30.426649999979418,30.426649999979418,30.426649999979418,30.434510874998523,31.426876916986657,31.426876916986657,31.71876470799907,c,1,0.28810791700379923,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,13,1,3,z,1,0.285470417002216,None,,,,,3,1,13,1,,,,,31.72797179198824,,31.719274624978425,31.72797179198824,32.71010412499891,32.71010412499891,32.71010412499891,32.71010412499891,32.72551370799192,33.71748787499382,33.71748787499382,34.00965662498493,z,1,0.285470417002216,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,14,2,3,v,1,0.23644458301714621,None,,,,,3,2,14,2,,,,,34.0196110419929,,34.01023833299405,34.0196110419929,35.01024079200579,35.01024079200579,35.01024079200579,35.01024079200579,35.01838829199551,36.00975462500355,36.00975462500355,36.252337041980354,v,1,0.23644458301714621,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,15,3,3,x,1,0.36743666700203903,None,,,,,3,3,15,3,,,,,36.26172866698471,,36.25286520799273,36.26172866698471,37.250419707997935,37.250419707997935,37.250419707997935,37.250419707997935,37.25787779199891,38.2667350419797,38.2667350419797,38.635566624987405,x,1,0.36743666700203903,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,16,0,4,c,1,0.26056870800675824,None,,,,,4,0,16,0,,,,,38.642273374978686,,38.63609787498717,38.642273374978686,39.63389941697824,39.63389941697824,39.63389941697824,39.63389941697824,39.63389941697824,40.63464333300362,40.63464333300362,40.9022992499813,c,1,0.26056870800675824,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,17,1,4,z,1,0.2425970410113223,None,,,,,4,1,17,1,,,,,40.911924791987985,,40.902797416987596,40.911924791987985,41.89436383298016,41.89436383298016,41.89436383298016,41.89436383298016,41.90213775000302,42.892579207982635,42.892579207982635,43.14342395798303,z,1,0.2425970410113223,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,18,2,4,c,0,0.3177547079976648,None,,,,,4,2,18,2,,,,,43.153348666994134,,43.143952582991915,43.153348666994134,44.14382516700425,44.14382516700425,44.14382516700425,44.14382516700425,44.151990791986464,45.14353529197979,45.14353529197979,45.469272374990396,c,0,0.3177547079976648,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,19,3,4,x,1,0.34794741598307155,None,,,,,4,3,19,3,,,,,45.47816045800573,,45.4697727499879,45.47816045800573,46.467466457979754,46.467466457979754,46.467466457979754,46.467466457979754,46.47534591698786,47.46030504198279,47.46030504198279,47.81032150000101,x,1,0.34794741598307155,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,20,0,5,c,1,0.2627627920010127,None,,,,,5,0,20,0,,,,,47.834803000005195,,47.81093004200375,47.834803000005195,48.81064070799039,48.81064070799039,48.81064070799039,48.81064070799039,48.82648733298993,49.80153754199273,49.80153754199273,50.06959008300328,c,1,0.2627627920010127,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,21,1,5,z,1,0.2929162500076927,None,,,,,5,1,21,1,,,,,50.079642458003946,,50.07018516698736,50.079642458003946,51.06813379199593,51.06813379199593,51.06813379199593,51.06813379199593,51.07604600000195,52.06033570799627,52.06033570799627,52.36063562499476,z,1,0.2929162500076927,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,22,2,5,v,1,0.2303429169987794,None,,,,,5,2,22,2,,,,,52.370389707997674,,52.36117833299795,52.370389707997674,53.360158124996815,53.360158124996815,53.360158124996815,53.360158124996815,53.36828791699372,54.360021625005174,54.360021625005174,54.59327216699603,v,1,0.2303429169987794,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,23,3,5,x,1,0.22255041697644629,None,,,,,5,3,23,3,,,,,54.603021166985855,,54.59381133300485,54.603021166985855,55.593287957977736,55.593287957977736,55.593287957977736,55.593287957977736,55.593287957977736,56.58500583298155,56.58500583298155,56.81025237499853,x,1,0.22255041697644629,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,24,0,6,c,1,0.2047589580179192,None,,,,,6,0,24,0,,,,,56.81968179199612,,56.81074829198769,56.81968179199612,57.8107655000058,57.8107655000058,57.8107655000058,57.8107655000058,57.8107655000058,58.81077758298488,58.81077758298488,59.01985062498716,c,1,0.2047589580179192,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,25,1,6,z,1,0.28599629100062884,None,,,,,6,1,25,1,,,,,59.02888758300105,,59.02036420800141,59.02888758300105,60.01098550000461,60.01098550000461,60.01098550000461,60.01098550000461,60.02652924999711,61.01845633299672,61.01845633299672,61.31048225000268,z,1,0.28599629100062884,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,26,2,6,v,1,0.3002290829899721,None,,,,,6,2,26,2,,,,,61.320181582996156,,61.310976957989624,61.320181582996156,62.310964457981754,62.310964457981754,62.310964457981754,62.310964457981754,62.3192244170059,63.31032958297874,63.31032958297874,63.62052204197971,v,1,0.3002290829899721,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,27,3,6,x,1,0.3467188329959754,None,,,,,6,3,27,3,,,,,63.629781875002664,,63.62111391700455,63.629781875002664,64.61816079198616,64.61816079198616,64.61816079198616,64.61816079198616,64.62623624998378,65.61883316698368,65.61883316698368,65.97002962499391,x,1,0.3467188329959754,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,28,0,7,c,1,0.37079133398947306,None,,,,,7,0,28,0,,,,,65.97905295799137,,65.9705531669897,65.97905295799137,66.96140654198825,66.96140654198825,66.96140654198825,66.96140654198825,66.96935462500551,67.96880304199294,67.96880304199294,68.34412758299732,c,1,0.37079133398947306,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,29,1,7,z,1,0.33552016702014953,None,,,,,7,1,29,1,,,,,68.35401241699583,,68.34464737499366,68.35401241699583,69.34421954199206,69.34421954199206,69.34421954199206,69.34421954199206,69.35215579200303,70.3430863749818,70.3430863749818,70.68672608298948,z,1,0.33552016702014953,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,30,2,7,v,1,0.45203537499764934,None,,,,,7,2,30,2,,,,,70.69565733298077,,70.68723683297867,70.69565733298077,71.68586324999342,71.68586324999342,71.68586324999342,71.68586324999342,71.69369179199566,72.68553645798238,72.68553645798238,73.14452099998016,v,1,0.45203537499764934,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,31,3,7,x,1,0.37464133300818503,None,,,,,7,3,31,3,,,,,73.15406720800092,,73.14503474999219,73.15406720800092,74.14469458299573,74.14469458299573,74.14469458299573,74.14469458299573,74.15252499998314,75.152932625002,75.152932625002,75.53678970798501,x,1,0.37464133300818503,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,32,0,8,c,1,0.26080083299893886,None,,,,,8,0,32,0,,,,,75.54590970798745,,75.53729354200186,75.54590970798745,76.52827754200553,76.52827754200553,76.52827754200553,76.52827754200553,76.53624812499038,77.5268269579974,77.5268269579974,77.79554129199823,c,1,0.26080083299893886,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,33,1,8,z,1,0.4374708750110585,None,,,,,8,1,33,1,,,,,77.8054140000022,,77.79603654198581,77.8054140000022,78.79400616697967,78.79400616697967,78.79400616697967,78.79400616697967,78.80257016699761,79.79442824999569,79.79442824999569,80.23720908298856,z,1,0.4374708750110585,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,34,2,8,v,1,0.2405126669909805,None,,,,,8,2,34,2,,,,,80.24597287498182,,80.2377129579836,80.24597287498182,81.22806429199409,81.22806429199409,81.22806429199409,81.22806429199409,81.24372641698574,82.22729458299,82.22729458299,82.47042733299895,v,1,0.2405126669909805,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,35,3,8,x,1,0.3125409159983974,None,,,,,8,3,35,3,,,,,82.47984783299034,,82.47093404197949,82.47984783299034,83.46214012498967,83.46214012498967,83.46214012498967,83.46214012498967,83.47821466700407,84.46932891698088,84.46932891698088,84.7872041669907,x,1,0.3125409159983974,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,36,0,9,c,1,0.3186768749728799,None,,,,,9,0,36,0,,,,,84.79658979197848,,84.78772458300227,84.79658979197848,85.77875333299744,85.77875333299744,85.77875333299744,85.77875333299744,85.79494829199393,86.77833020797698,86.77833020797698,87.10417383298045,c,1,0.3186768749728799,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,37,1,9,z,1,0.5451495840097778,None,,,,,9,1,37,1,,,,,87.11293612499139,,87.10466962499777,87.11293612499139,88.10332433300209,88.10332433300209,88.10332433300209,88.10332433300209,88.1104831249977,89.10281108299387,89.10281108299387,89.65437179198489,z,1,0.5451495840097778,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,38,2,9,v,1,0.4529832910047844,None,,,,,9,2,38,2,,,,,89.66361308298656,,89.65489112498472,89.66361308298656,90.65290333298617,90.65290333298617,90.65290333298617,90.65290333298617,90.66044254199369,91.65292991697788,91.65292991697788,92.1116415830038,v,1,0.4529832910047844,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,39,3,9,x,1,0.3585425410128664,None,,,,,9,3,39,3,,,,,92.12170041698846,,92.11223037500167,92.12170041698846,93.11208816699218,93.11208816699218,93.11208816699218,93.11208816699218,93.12031954198028,94.1124258749769,94.1124258749769,94.4765806249925,x,1,0.3585425410128664,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,40,0,10,c,1,0.26709125001798384,None,,,,,10,0,40,0,,,,,94.48669066699222,,94.47711329199956,94.48669066699222,95.46971308300272,95.46971308300272,95.46971308300272,95.46971308300272,95.47781854198547,96.46979591698619,96.46979591698619,96.7447792919993,c,1,0.26709125001798384,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,41,1,10,x,0,0.28434745900449343,None,,,,,10,1,41,1,,,,,96.7548310419952,,96.7453062919958,96.7548310419952,97.74602345799212,97.74602345799212,97.74602345799212,97.74602345799212,97.75423262498225,98.74465666699689,98.74465666699689,99.0380876249983,x,0,0.28434745900449343,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,42,2,10,v,1,0.4775819169881288,None,,,,,10,2,42,2,,,,,99.04793050000444,,99.03882004198385,99.04793050000444,100.02944116698927,100.02944116698927,100.02944116698927,100.02944116698927,100.04495508299442,101.02842245798092,101.02842245798092,101.51318320797873,v,1,0.4775819169881288,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,43,3,10,x,1,0.4458112500142306,None,,,,,10,3,43,3,,,,,101.52296824997757,,101.51370166699053,101.52296824997757,102.51250862499,102.51250862499,102.51250862499,102.51250862499,102.52052416699007,103.51135466698906,103.51135466698906,103.96189587499248,x,1,0.4458112500142306,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
50,c,44,0,11,c,1,0.47471283297636546,None,,,,,11,0,44,0,,,,,103.97147829199093,,103.96239145798609,103.97147829199093,104.96270162498695,104.96270162498695,104.96270162498695,104.96270162498695,104.96270162498695,105.9534584999783,105.9534584999783,106.43827812498785,c,1,0.47471283297636546,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-150,z,45,1,11,z,1,0.3242103749944363,None,,,,,11,1,45,1,,,,,106.44732429197757,,106.43878749999567,106.44732429197757,107.43694941699505,107.43694941699505,107.43694941699505,107.43694941699505,107.44475945798331,108.4370530830056,108.4370530830056,108.77134154198575,z,1,0.3242103749944363,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
150,v,46,2,11,v,1,0.2947201670031063,None,,,,,11,2,46,2,,,,,108.78052691699122,,108.77184050000506,108.78052691699122,109.76288629198098,109.76288629198098,109.76288629198098,109.76288629198098,109.77078458300093,110.77054945798591,110.77054945798591,111.07158366698422,v,1,0.2947201670031063,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
-50,x,47,3,11,x,1,0.36815370799740776,None,,,,,11,3,47,3,,,,,111.08128908299841,,111.07221741697867,111.08128908299841,112.06306770798983,112.06306770798983,112.06306770798983,112.06306770798983,112.07722837498295,113.06219191697892,113.06219191697892,113.43871595797827,x,1,0.36815370799740776,None,,,,,,,,,,,,,,,05,001,2025-10-01_21h34.14.410,MotorSequence,,2025.1.1,120.07042178268594,2025-10-01 21h34.24.919705 +0530,
