pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,fixation_2.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation_2.stopped,probe_2.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,48,48,11,,,,,c,1,0.62066883299849,None,,,,,11,48,48,0,355.5503928330145,,,,,,,,,,,,,,,,355.54121391600347,355.5503928330145,356.53404412500095,356.53404412500095,356.53404412500095,356.53404412500095,356.54184454100323,357.5325400409929,357.5325400409929,358.15734183299355,c,1,0.62066883299849,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
150,v,49,49,10,,,,,v,1,0.6278919590113219,None,,,,,10,49,49,2,358.16646508302074,,,,,,,,,,,,,,,,358.1577584579936,358.16646508302074,359.1578316660016,359.1578316660016,359.1578316660016,359.1578316660016,359.1578316660016,360.14928554100334,360.14928554100334,360.78409204099444,v,1,0.6278919590113219,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
150,v,50,50,11,,,,,v,1,0.8753288330044597,None,,,,,11,50,50,2,360.79364579101093,,,,,,,,,,,,,,,,360.7847989160218,360.79364579101093,361.78268570802175,361.78268570802175,361.78268570802175,361.78268570802175,361.79029212502064,362.7829322500038,362.7829322500038,363.6674369999964,v,1,0.8753288330044597,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-50,x,51,51,16,,,,,x,1,0.5262115829973482,None,,,,,16,51,51,3,363.67666416600696,,,,,,,,,,,,,,,,363.66796891600825,363.67666416600696,364.66606150000007,364.66606150000007,364.66606150000007,364.66606150000007,364.67433512501884,365.66604012501193,365.66604012501193,366.2006580409943,x,1,0.5262115829973482,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-150,z,52,52,11,,,,,z,1,0.6588546670100186,None,,,,,11,52,52,1,366.2097329160024,,,,,,,,,,,,,,,,366.20119133300614,366.2097329160024,367.19204212501063,367.19204212501063,367.19204212501063,367.19204212501063,367.2077764160058,368.19946674999665,368.19946674999665,368.8678362079954,z,1,0.6588546670100186,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
50,c,53,53,12,,,,,c,1,0.8841355000040494,None,,,,,12,53,53,0,368.8774002499995,,,,,,,,,,,,,,,,368.8685447080061,368.8774002499995,369.8665180829994,369.8665180829994,369.8665180829994,369.8665180829994,369.87401583301835,370.86621737500536,370.86621737500536,371.75807837501634,c,1,0.8841355000040494,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-50,x,54,54,17,,,,,x,1,0.7307493760017678,None,,,,,17,54,54,3,371.767660832993,,,,,,,,,,,,,,,,371.7585923750012,371.767660832993,372.74983225000324,372.74983225000324,372.74983225000324,372.74983225000324,372.76624745799927,373.7497322910058,373.7497322910058,374.4844074580178,x,1,0.7307493760017678,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-150,z,55,55,12,,,,,z,1,0.42516170800081454,None,,,,,12,55,55,1,374.4932144579943,,,,,,,,,,,,,,,,374.4849112080119,374.4932144579943,375.48310820802,375.48310820802,375.48310820802,375.48310820802,375.4905190830177,376.4832135410106,376.4832135410106,376.9178599580191,z,1,0.42516170800081454,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-150,z,56,56,13,,,,,z,1,1.013037541997619,None,,,,,13,56,56,1,376.9270023750141,,,,,,,,,,,,,,,,376.9183693329978,376.9270023750141,377.9170591660077,377.9170591660077,377.9170591660077,377.9170591660077,377.9248043750122,378.9165182080178,378.9165182080178,379.93427304099896,z,1,1.013037541997619,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
150,v,57,57,12,,,,,v,1,0.7952358339971397,None,,,,,12,57,57,2,379.9433804580185,,,,,,,,,,,,,,,,379.9347809580213,379.9433804580185,380.9262790410139,380.9262790410139,380.9262790410139,380.9262790410139,380.93409087500186,381.93327829102054,381.93327829102054,382.7347772910143,v,1,0.7952358339971397,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-150,z,58,58,14,,,,,z,1,0.6660432500066236,None,,,,,14,58,58,1,382.74422975000925,,,,,,,,,,,,,,,,382.7355000000098,382.74422975000925,383.7334188329987,383.7334188329987,383.7334188329987,383.7334188329987,383.741749791021,384.7333694580011,384.7333694580011,385.401260750019,z,1,0.6660432500066236,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-150,z,59,59,15,,,,,x,0,0.4633703750150744,None,,,,,15,59,59,1,385.4102635830059,,,,,,,,,,,,,,,,385.40177312502055,385.4102635830059,386.39272054101457,386.39272054101457,386.39272054101457,386.39272054101457,386.40146916601225,387.39216250000754,387.39216250000754,387.85875916600344,x,0,0.4633703750150744,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
50,c,60,60,13,,,,,c,1,0.4417777089984156,None,,,,,13,60,60,0,387.86881620800705,,,,,,,,,,,,,,,,387.85927379099303,387.86881620800705,388.85859058299684,388.85859058299684,388.85859058299684,388.85859058299684,388.86682608301635,389.8587950410147,389.8587950410147,390.3084769580164,c,1,0.4417777089984156,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-50,x,61,61,18,,,,,x,1,0.6300342500035185,None,,,,,18,61,61,3,390.3188946250011,,,,,,,,,,,,,,,,390.3091013749945,390.3188946250011,391.30027662499924,391.30027662499924,391.30027662499924,391.30027662499924,391.3169281250157,392.30050420801854,392.30050420801854,392.9347225410165,x,1,0.6300342500035185,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
50,c,62,62,14,,,,,c,1,0.4506172089895699,None,,,,,14,62,62,0,392.9437258329999,,,,,,,,,,,,,,,,392.9352365829982,392.9437258329999,393.9260642910085,393.9260642910085,393.9260642910085,393.9260642910085,393.9340027080034,394.9250006249931,394.9250006249931,395.3851209580025,c,1,0.4506172089895699,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
150,v,63,63,13,,,,,v,1,0.4328875840001274,None,,,,,13,63,63,2,395.39452724999865,,,,,,,,,,,,,,,,395.3856184160104,395.39452724999865,396.3837005000096,396.3837005000096,396.3837005000096,396.3837005000096,396.3913079579943,397.38369899999816,397.38369899999816,397.81851712500793,v,1,0.4328875840001274,None,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
