pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,fixation_2.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation_2.stopped,probe_2.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,0,0,0,c,1,0.7155845840170514,None,,,,,0,0,0,0,,,,,0.02799291699193418,,0.011382416996639222,0.02799291699193418,1.0320391249842942,1.0320391249842942,1.0320391249842942,1.0320391249842942,1.0487186670070514,1.9984645000076853,1.9984645000076853,3.0227741670096293,c,1,0.7155845840170514,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
-150,z,1,1,0,z,1,0.38616287501645274,None,,,,,0,1,1,1,,,,,3.032069125009002,,3.023001541994745,3.032069125009002,4.02326833398547,4.02326833398547,4.02326833398547,4.02326833398547,4.02326833398547,5.014971291995607,5.014971291995607,5.406474791991059,z,1,0.38616287501645274,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
150,v,2,2,0,c,0,0.3856392920133658,None,,,,,0,2,2,2,,,,,5.41474454200943,,5.4069987919938285,5.41474454200943,6.406688708986621,6.406688708986621,6.406688708986621,6.406688708986621,6.406688708986621,7.3983633749885485,7.3983633749885485,7.790289124997798,c,0,0.3856392920133658,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
-50,x,3,3,0,x,1,0.4062261669896543,None,,,,,0,3,3,3,,,,,7.799264959001448,,7.790833459002897,7.799264959001448,8.790319124993403,8.790319124993403,8.790319124993403,8.790319124993403,8.790319124993403,9.789839959004894,9.789839959004894,10.199965042003896,x,1,0.4062261669896543,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
50,c,4,0,1,c,1,0.8737475000089034,None,,,,,1,0,4,0,,,,,10.208279958984349,,10.20048837500508,10.208279958984349,11.191692041989882,11.191692041989882,11.191692041989882,11.191692041989882,11.19841837498825,12.189456291991519,12.189456291991519,13.067022333998466,c,1,0.8737475000089034,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
-150,z,5,1,1,z,1,0.491672000993276,None,,,,,1,1,5,1,,,,,13.07535062500392,,13.067534292000346,13.07535062500392,14.065825917001348,14.065825917001348,14.065825917001348,14.065825917001348,14.072564834001241,15.065366666996852,15.065366666996852,15.567531167005654,z,1,0.491672000993276,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
150,v,6,2,1,c,0,0.32136404199991375,None,,,,,1,2,6,2,,,,,15.576532334001968,,15.568155374989146,15.576532334001968,16.56539120900561,16.56539120900561,16.56539120900561,16.56539120900561,16.57239300000947,17.56587641700753,17.56587641700753,17.89074979198631,c,0,0.32136404199991375,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
-50,x,7,3,1,x,1,0.5720022919995245,None,,,,,1,3,7,3,,,,,17.915879375010263,,17.89144187499187,17.915879375010263,18.890920875011943,18.890920875011943,18.890920875011943,18.890920875011943,18.905577083991375,19.89046487500309,19.89046487500309,20.46713879200979,x,1,0.5720022919995245,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
50,c,8,0,2,v,0,0.18157450002036057,None,,,,,2,0,8,0,,,,,20.475446208991343,,20.467665000003763,20.475446208991343,21.46610491699539,21.46610491699539,21.46610491699539,21.46610491699539,21.4726153750089,22.46559120900929,22.46559120900929,22.650308959011454,v,0,0.18157450002036057,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
-150,z,9,1,2,x,0,0.2024659999879077,None,,,,,2,1,9,1,,,,,22.658296125009656,,22.650800875009736,22.658296125009656,23.640862959000515,23.640862959000515,23.640862959000515,23.640862959000515,23.649047249986324,24.64979070899426,24.64979070899426,24.857707583985757,x,0,0.2024659999879077,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
150,v,10,2,2,v,1,0.49379020801279694,None,,,,,2,2,10,2,,,,,24.86595562499133,,24.858218584005954,24.86595562499133,25.856492333987262,25.856492333987262,25.856492333987262,25.856492333987262,25.856492333987262,26.857477666984778,26.857477666984778,27.35778666700935,v,1,0.49379020801279694,None,,,,,,,,,,,,,,,01,001,2025-10-01_15h02.07.271,MotorSequence,,2025.1.1,120.7799354824878,2025-10-01 15h02.13.821338 +0530,
