word,colour,stim_condition,correct_resp,stim_wordtype,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,fixation.stopped,text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,text_3.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
ROSE,blue,I,b,N,14,14,0,b,1,0.569164708002063,None,0,14,14,35,28.068571542004065,,,,,,,,,28.060290375004115,28.068571542004065,28.555211833001522,28.555211833001522,28.555211833001522,29.130143333000888,b,1,0.569164708002063,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
PEN,yellow,I,y,N,15,15,0,y,1,1.0848795819983934,None,0,15,15,33,29.142705208003463,,,,,,,,,29.134824624998146,29.142705208003463,29.631525500000862,29.631525500000862,29.631525500000862,30.72297908300243,y,1,1.0848795819983934,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SKY,red,I,r,N,16,16,0,r,1,1.4702070409985026,None,0,16,16,21,30.7399787079994,,,,,,,,,30.73069170799863,30.7399787079994,31.221252791998268,31.221252791998268,31.221252791998268,32.69649125000433,r,1,1.4702070409985026,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
BALL,green,I,g,N,17,17,0,g,1,0.79563116600184,None,0,17,17,31,32.70931387499877,,,,,,,,,32.70110508300422,32.70931387499877,33.18877241700102,33.18877241700102,33.18877241700102,33.98979450000479,g,1,0.79563116600184,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
TREE,green,C,g,N,18,18,0,g,1,0.6628887499973644,None,0,18,18,26,34.003114625003946,,,,,,,,,33.99472187500214,34.003114625003946,34.4885851670042,34.4885851670042,34.4885851670042,35.156348292002804,g,1,0.6628887499973644,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
DISGUST,green,C,g,E,19,19,0,g,1,0.6268712500022957,None,0,19,19,16,35.17008550000173,,,,,,,,,35.16160933300125,35.17008550000173,35.65468004200375,35.65468004200375,35.65468004200375,36.28958404200239,g,1,0.6268712500022957,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
DISGUST,blue,I,b,E,20,20,0,b,1,0.7945276250029565,None,0,20,20,17,36.30061687499983,,,,,,,,,36.29072712500056,36.30061687499983,36.788037667000026,36.788037667000026,36.788037667000026,37.59001083300245,b,1,0.7945276250029565,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
BUS,yellow,C,y,N,21,21,0,y,1,0.7096596660048817,None,0,21,21,36,37.603617708002275,,,,,,,,,37.59526383299817,37.603617708002275,38.08894449999934,38.08894449999934,38.08894449999934,38.806755958001304,y,1,0.7096596660048817,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
RIVER,yellow,I,y,N,22,22,0,y,1,0.6355987069982802,None,0,22,22,29,38.81970704199921,,,,,,,,,38.811040417000186,38.81970704199921,39.30491374999838,39.30491374999838,39.30491374999838,39.94696387500153,y,1,0.6355987069982802,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
LEAF,blue,I,b,N,23,23,0,b,1,0.8807927909947466,None,0,23,23,39,39.96083837500191,,,,,,,,,39.95297454200045,39.96083837500191,40.44787633300439,40.44787633300439,40.44787633300439,41.330149792003795,b,1,0.8807927909947466,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
GRASS,blue,I,b,N,24,24,0,b,1,0.6961587080004392,None,0,24,24,23,41.34282845800044,,,,,,,,,41.33563283300464,41.34282845800044,41.83137662499939,41.83137662499939,41.83137662499939,42.530313374998514,b,1,0.6961587080004392,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
JOY,red,I,r,E,25,25,0,r,1,1.3309024160043919,None,0,25,25,5,42.54427604200464,,,,,,,,,42.53620337499888,42.54427604200464,43.031723625004815,43.031723625004815,43.031723625004815,44.373553292003635,r,1,1.3309024160043919,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
CALM,red,I,y,E,26,26,0,r,0,0.6633344579968252,None,0,26,26,19,44.388212582998676,,,,,,,,,44.37853454200376,44.388212582998676,44.87329454200517,44.87329454200517,44.87329454200517,45.540119124998455,r,0,0.6633344579968252,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SAFETY,green,C,g,E,27,27,0,g,1,0.9054475000011735,None,0,27,27,12,45.55557220800256,,,,,,,,,45.54596904200298,45.55557220800256,46.038309667004796,46.038309667004796,46.038309667004796,46.94729124999867,g,1,0.9054475000011735,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
PEACE,red,I,r,E,28,28,0,r,1,0.723800082996604,None,0,28,28,3,46.96054600000207,,,,,,,,,46.95278983300523,46.96054600000207,47.44793304199993,47.44793304199993,47.44793304199993,48.173735208001744,r,1,0.723800082996604,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
LEAF,green,C,g,N,29,29,0,g,1,0.8122662079986185,None,0,29,29,38,48.18742866699904,,,,,,,,,48.17864270800055,48.18742866699904,48.67242237499886,48.67242237499886,48.67242237499886,49.49011545800022,g,1,0.8122662079986185,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
JOY,yellow,C,y,E,30,30,0,y,1,0.7592183319939068,None,0,30,30,4,49.502404042003036,,,,,,,,,49.494036957999924,49.502404042003036,49.98949433300004,49.98949433300004,49.98949433300004,50.75744429200131,y,1,0.7592183319939068,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
RIVER,blue,C,b,N,31,31,0,b,1,0.7135291660015355,None,0,31,31,28,50.77071933299885,,,,,,,,,50.762487291998696,50.77071933299885,51.25631754200003,51.25631754200003,51.25631754200003,51.973810957999376,b,1,0.7135291660015355,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SADNESS,blue,C,b,E,32,32,0,b,1,0.5296564569944167,None,0,32,32,8,51.987406125001144,,,,,,,,,51.97898483300378,51.987406125001144,52.47307795799861,52.47307795799861,52.47307795799861,53.007155375002185,b,1,0.5296564569944167,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
LOVE,red,C,r,E,33,33,0,r,1,0.8783641659974819,None,0,33,33,0,53.020002917000966,,,,,,,,,53.01166779200139,53.020002917000966,53.505496417004906,53.505496417004906,53.505496417004906,54.39052120799897,r,1,0.8783641659974819,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
HAPPINESS,yellow,C,y,E,34,34,0,y,1,0.7654582490067696,None,0,34,34,14,54.40542541700415,,,,,,,,,54.396358833000704,54.40542541700415,54.88936016699881,54.88936016699881,54.88936016699881,55.657017875004385,y,1,0.7654582490067696,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
BALL,red,C,r,N,35,35,0,r,1,0.8128072489998885,None,0,35,35,30,55.66981220800517,,,,,,,,,55.661302332999185,55.66981220800517,56.157034667005064,56.157034667005064,56.157034667005064,56.97364262500196,r,1,0.8128072489998885,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
ROSE,red,C,r,N,36,36,0,r,1,0.7747840410011122,None,0,36,36,34,56.98622220800462,,,,,,,,,56.977805333001015,56.98622220800462,57.4720205420017,57.4720205420017,57.4720205420017,58.25733320799918,r,1,0.7747840410011122,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
DANGER,red,C,r,E,37,37,0,r,1,0.6205834159991355,None,0,37,37,10,58.2710879580045,,,,,,,,,58.262564125005156,58.2710879580045,58.756380292004906,58.756380292004906,58.756380292004906,59.3814448330013,r,1,0.6205834159991355,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SKY,blue,C,b,N,38,38,0,b,1,0.6478225000028033,None,0,38,38,20,59.39420420800161,,,,,,,,,59.386558167003386,59.39420420800161,59.882105458003934,59.882105458003934,59.882105458003934,60.53134329200111,b,1,0.6478225000028033,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SAFETY,yellow,I,r,E,39,39,0,y,0,1.6688991659975727,None,0,39,39,13,60.54512812499888,,,,,,,,,60.53692266700091,60.54512812499888,61.032069000000774,61.032069000000774,61.032069000000774,62.707577500004845,y,0,1.6688991659975727,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
HAPPINESS,green,I,g,E,40,0,1,g,1,1.4288742909993744,None,1,0,40,15,62.72391187500034,,,,,,,,,62.71440566700039,62.72391187500034,63.20612091699877,63.20612091699877,63.20612091699877,64.64089429200249,g,1,1.4288742909993744,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
ANGER,yellow,I,y,E,41,1,1,y,1,2.1619791240009363,None,1,1,41,7,64.6544001250004,,,,,,,,,64.64597387499816,64.6544001250004,65.13910579200456,65.13910579200456,65.13910579200456,67.3076819170019,y,1,2.1619791240009363,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
ROSE,blue,I,b,N,42,2,1,r,0,0.6631252079969272,None,1,2,42,35,67.32329754200327,,,,,,,,,67.31402833299944,67.32329754200327,67.80583241700515,67.80583241700515,67.80583241700515,68.4766254999995,r,0,0.6631252079969272,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
PEACE,red,I,r,E,43,3,1,r,1,1.0679914159991313,None,1,3,43,3,68.48912254199968,,,,,,,,,68.48004429200228,68.48912254199968,68.9729735830042,68.9729735830042,68.9729735830042,70.04764270799933,r,1,1.0679914159991313,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
GRASS,blue,I,b,N,44,4,1,b,1,0.77091950000613,None,1,4,44,23,70.06035574999987,,,,,,,,,70.05256029200245,70.06035574999987,70.54919883300317,70.54919883300317,70.54919883300317,71.32472504200268,b,1,0.77091950000613,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
PEN,blue,C,b,N,45,5,1,b,1,0.7494187489937758,None,1,5,45,32,71.33860162500059,,,,,,,,,71.32994016700104,71.33860162500059,71.82347550000122,71.82347550000122,71.82347550000122,72.57449725000333,b,1,0.7494187489937758,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
PEN,yellow,I,y,N,46,6,1,y,1,1.067361333000008,None,1,6,46,33,72.58469820800383,,,,,,,,,72.57559216699883,72.58469820800383,73.07273687500128,73.07273687500128,73.07273687500128,74.14791445800074,y,1,1.067361333000008,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
CALM,red,I,y,E,47,7,1,r,0,0.7983407069987152,None,1,7,47,19,74.1605716250051,,,,,,,,,74.15233475000423,74.1605716250051,74.64969729199947,74.64969729199947,74.64969729199947,75.45718070799921,r,0,0.7983407069987152,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SAFETY,yellow,I,r,E,48,8,1,y,0,0.9578773749963148,None,1,8,48,13,75.46990491700126,,,,,,,,,75.4615580000027,75.46990491700126,75.94925033300387,75.94925033300387,75.94925033300387,76.91512729199894,y,0,0.9578773749963148,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
ANGER,red,C,r,E,49,9,1,r,1,1.023537541004771,None,1,9,49,6,76.92843041699962,,,,,,,,,76.92038562500238,76.92843041699962,77.41651291699964,77.41651291699964,77.41651291699964,78.44675137499871,r,1,1.023537541004771,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SKY,red,I,r,N,50,10,1,r,1,0.7917888750016573,None,1,10,50,21,78.45994337500451,,,,,,,,,78.45108004200301,78.45994337500451,78.94831900000281,78.94831900000281,78.94831900000281,79.74845520799863,r,1,0.7917888750016573,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
JOY,yellow,C,y,E,51,11,1,y,1,1.4421604570015916,None,1,11,51,4,79.76214829200035,,,,,,,,,79.75383683299879,79.76214829200035,80.25003175000165,80.25003175000165,80.25003175000165,81.69859725000424,y,1,1.4421604570015916,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
LOVE,red,C,r,E,52,12,1,r,1,0.7474444159961422,None,1,12,52,0,81.71066616700409,,,,,,,,,81.70272929200291,81.71066616700409,82.19084037499852,82.19084037499852,82.19084037499852,82.9413878330015,r,1,0.7474444159961422,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
GRASS,green,C,g,N,53,13,1,g,1,1.0687129159996402,None,1,13,53,22,82.95562204199814,,,,,,,,,82.94712499999878,82.95562204199814,83.44058375000168,83.44058375000168,83.44058375000168,84.525853500003,g,1,1.0687129159996402,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
RIVER,blue,C,b,N,54,14,1,b,1,0.8860691660011071,None,1,14,54,28,84.54038937500445,,,,,,,,,84.53125304200512,84.54038937500445,85.02316258299834,85.02316258299834,85.02316258299834,85.91530308299843,b,1,0.8860691660011071,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SADNESS,green,I,g,E,55,15,1,g,1,1.121147750003729,None,1,15,55,9,85.92930070800503,,,,,,,,,85.92115437499888,85.92930070800503,86.41623362500104,86.41623362500104,86.41623362500104,87.54204070800188,g,1,1.121147750003729,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SUN,green,I,g,N,56,16,1,g,1,0.9648899160019937,None,1,16,56,25,87.55647324999882,,,,,,,,,87.5468875420047,87.55647324999882,88.04049720799958,88.04049720799958,88.04049720799958,89.00841783299984,g,1,0.9648899160019937,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
CALM,blue,C,b,E,57,17,1,b,1,1.0550715409990516,None,1,17,57,18,89.02254916699894,,,,,,,,,89.0140030420007,89.02254916699894,89.50724195800285,89.50724195800285,89.50724195800285,90.56561408300331,b,1,1.0550715409990516,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
BALL,red,C,r,N,58,18,1,r,1,1.0401467080009752,None,1,18,58,30,90.57691262500157,,,,,,,,,90.56979129200045,90.57691262500157,91.06712033299846,91.06712033299846,91.06712033299846,92.11449558300228,r,1,1.0401467080009752,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
DANGER,blue,I,b,E,59,19,1,b,1,0.8214250410019304,None,1,19,59,11,92.12858970800153,,,,,,,,,92.12031891700462,92.12858970800153,92.60704116700072,92.60704116700072,92.60704116700072,93.43325087500125,b,1,0.8214250410019304,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
ROSE,red,C,r,N,60,20,1,r,1,0.6934834580024472,None,1,20,60,34,93.44610670800466,,,,,,,,,93.43803466700047,93.44610670800466,93.93397220800398,93.93397220800398,93.93397220800398,94.63269729199965,r,1,0.6934834580024472,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
HAPPINESS,yellow,C,y,E,61,21,1,y,1,0.650021582005138,None,1,21,61,14,94.64635866699973,,,,,,,,,94.63872204200015,94.64635866699973,95.13348791700264,95.13348791700264,95.13348791700264,95.79210212500038,y,1,0.650021582005138,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
BUS,yellow,C,y,N,62,22,1,y,1,0.6371204579991172,None,1,22,62,36,95.80608508300065,,,,,,,,,95.7972270829996,95.80608508300065,96.29140924999956,96.29140924999956,96.29140924999956,96.93230308299826,y,1,0.6371204579991172,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
PEACE,blue,C,b,E,63,23,1,b,1,0.6935451660028775,None,1,23,63,2,96.9461129170013,,,,,,,,,96.93814612500137,96.9461129170013,97.43293408300087,97.43293408300087,97.43293408300087,98.13260841699957,b,1,0.6935451660028775,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
LEAF,green,C,g,N,64,24,1,g,1,0.9810670410006423,None,1,24,64,38,98.1451890419994,,,,,,,,,98.1369357920048,98.1451890419994,98.63337320800201,98.63337320800201,98.63337320800201,99.62586020800518,g,1,0.9810670410006423,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
RIVER,yellow,I,y,N,65,25,1,b,0,1.3577011240049615,None,1,25,65,29,99.6406659580025,,,,,,,,,99.63159562500368,99.6406659580025,100.12463404200389,100.12463404200389,100.12463404200389,101.49222062500485,b,0,1.3577011240049615,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
TREE,green,C,g,N,66,26,1,g,1,1.5900063750013942,None,1,26,66,26,101.50457616700442,,,,,,,,,101.49637608299963,101.50457616700442,101.99142766700243,101.99142766700243,101.99142766700243,103.5930979170007,g,1,1.5900063750013942,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SUN,yellow,C,y,N,67,27,1,y,1,0.7595310410033562,None,1,27,67,24,103.60717729200405,,,,,,,,,103.59744166699966,103.60717729200405,104.10800283300341,104.10800283300341,104.10800283300341,104.87592208300339,y,1,0.7595310410033562,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
JOY,red,I,r,E,68,28,1,r,1,1.1706194159996812,None,1,28,68,5,104.88900020800065,,,,,,,,,104.88025541700335,104.88900020800065,105.37403041699872,105.37403041699872,105.37403041699872,106.56002633300523,r,1,1.1706194159996812,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
SADNESS,blue,C,b,E,69,29,1,b,1,0.6445698739989894,None,1,29,69,8,106.57463608300168,,,,,,,,,106.56536754200351,106.57463608300168,107.05798954200145,107.05798954200145,107.05798954200145,107.70914066700061,b,1,0.6445698739989894,None,,,,,01,001,2025-11-12_20h35.48.829,stroop task,,2025.1.1,119.99160155064547,2025-11-12 20h35.55.137548 +0530,
